test	subtest	status
/url/IdnaTestV2.any.html	ToASCII("➆񷧕Ỗ1..򑬒񡘮࡛9") V7; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("➆񷧕Ỗ⒈．򑬒񡘮࡛𝟫") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("➆񷧕ỗ1..򑬒񡘮࡛9") V7; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("➆񷧕ỗ⒈．򑬒񡘮࡛𝟫") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("➆񷧕Ỗ1..򑬒񡘮࡛9") V7; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("➆񷧕Ỗ⒈．򑬒񡘮࡛𝟫") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("➆񷧕ỗ1..򑬒񡘮࡛9") V7; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("➆񷧕ỗ⒈．򑬒񡘮࡛𝟫") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⤸Σ𺱀。ᅠ") V7; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("⤸Σ𺱀｡ﾠ") V7; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("⤸ς𺱀。ᅠ") V7; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("⤸ς𺱀｡ﾠ") V7; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("⤸σ𺱀。ᅠ") V7; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("⤸σ𺱀｡ﾠ") V7; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("⫐。Ⴠ-󃐢") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⫐。ⴠ-󃐢") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⫐｡Ⴠ-󃐢") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⫐｡ⴠ-󃐢") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⮒‌.񒚗‌") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴁ畝.≮")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴁ畝.≮")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴆ򻢩.󠆡︉𞤍") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴆ򻢩.󠆡︉𞤯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴆ򻢩．󠆡︉𞤍") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴆ򻢩．󠆡︉𞤯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴉ猕󹛫≮.。") V7; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴉ猕󹛫≮．︒") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴉ猕󹛫≮.。") V7; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴉ猕󹛫≮．︒") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴋ≮𱲆。‍ާ𐋣") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴋ≮𱲆。‍ާ𐋣") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴍ.񍇦‌") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴍ．񍇦‌") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴍ𿣍ꡨ֮。ⴞ‌‌") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴏ󠅋-.‍ⴉ") C2; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴏ󠅋-．‍ⴉ") C2; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴓ𑜫‍򗭓.ڧ𑰶") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴓ𑜫‍򗭓．ڧ𑰶") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴔ𝨨3󠁦.7𑂹ஂ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴔ𝨨₃󠁦．𝟳𑂹ஂ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴕ.۰≮ss݅")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴕ.۰≮ß݅")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴕ.۰≮ss݅")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴕ.۰≮ß݅")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴕ。۰≮ss݅")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴕ。۰≮ß݅")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴕ。۰≮ss݅")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴕ。۰≮ß݅")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴖͦ.") A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴗ.𑄴ׂꦷ񘃨") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴗ．𑄴ׂꦷ񘃨") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴗ．𑄴ׂꦷ񘃨") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴚ.ς")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴚ.σ")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴚ𐋸.5ퟶ်")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴚ𐋸󠄄。5ퟶ်")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴚ𐋸󠄄。𝟝ퟶ်")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴜ򈷭ྀ⾇。ⴏ♀‌‌") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴜ򈷭ྀ舛。ⴏ♀‌‌") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴞ𶛀𛗻.ᢗ릫") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴞ𶛀𛗻.ᢗ릫") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴞ𶛀𛗻．ᢗ릫") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴞ𶛀𛗻．ᢗ릫") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴡⴑ6̘.ssᬃ")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴡⴑ6̘.ßᬃ")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴡⴑ6̘。ssᬃ")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴡⴑ6̘。ßᬃ")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴣ.ٓᢤ") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴣ．ٓᢤ") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴥ.𑄳43") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴥ.𑄳㊸") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴥ⚭󠖫⋃。𑌼") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⴥ⚭󠖫⋃｡𑌼") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⶿.SS‍") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⶿.Ss‍") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⶿.ss‍") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⶿.ß‍") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⷣ‌≮ᩫ.‌ฺ") C1; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("ⷣ‌≮ᩫ.‌ฺ") C1; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("⺢򇺅2。‍🚷") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⺢򇺅𝟤｡‍🚷") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⾆．ꡈ５≯SS")	PASS
/url/IdnaTestV2.any.html	ToASCII("⾆．ꡈ５≯Ss")	PASS
/url/IdnaTestV2.any.html	ToASCII("⾆．ꡈ５≯ss")	PASS
/url/IdnaTestV2.any.html	ToASCII("⾆．ꡈ５≯ß")	PASS
/url/IdnaTestV2.any.html	ToASCII("⾆．ꡈ５≯SS")	PASS
/url/IdnaTestV2.any.html	ToASCII("⾆．ꡈ５≯Ss")	PASS
/url/IdnaTestV2.any.html	ToASCII("⾆．ꡈ５≯ss")	PASS
/url/IdnaTestV2.any.html	ToASCII("⾆．ꡈ５≯ß")	PASS
/url/IdnaTestV2.any.html	ToASCII("。") A4_1 (ignored); A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("。.𑑂︯") V6; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("。.򚠡ᩙ") V7; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("。صىืلا。岓᯲󠾃ᡂ") V7; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("。Ⴖͦ.‌") C1; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("。‌ヶ䒩.ꡪ") C1; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("。ⴖͦ.‌") C1; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("。。Ⴃ≯") A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("。。Ⴃ≯") A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("。。᭄ᡉ") V6; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("。。ⴃ≯") A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("。。ⴃ≯") A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("。󎰇‍.-ܼ‌") C1; C2; V7; V3 (ignored); A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("。􃈵Σ񀠇。𐮈") V7; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("。􃈵ς񀠇。𐮈") V7; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("。􃈵σ񀠇。𐮈") V7; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("て。‌󠳽߳") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ヶ䒩.ꡪ")	PASS
/url/IdnaTestV2.any.html	ToASCII("ㅤ्Ⴀ័.᠋") V6; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ㅤ्ⴀ័.᠋") V6; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("㨛𘱎.。7ഁ") A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("㨛𘱎.︒𝟕ഁ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("㨲.SS")	PASS
/url/IdnaTestV2.any.html	ToASCII("㨲.Ss")	PASS
/url/IdnaTestV2.any.html	ToASCII("㨲.ss")	PASS
/url/IdnaTestV2.any.html	ToASCII("䂹󾖅𐋦.‍") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("䂹󾖅𐋦．‍") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("䃚蟥-。-񽒘1.") V7; V3 (ignored); A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("䃚蟥-。-񽒘⒈") V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("䏈‌。‌1.񱢕") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("䏈‌。‌⒈񱢕") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("兎。ᠼ󠴜𑚶𑰿") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("兎｡ᠼ󠴜𑚶𑰿") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("夙")	PASS
/url/IdnaTestV2.any.html	ToASCII("夡夞夜夙")	PASS
/url/IdnaTestV2.any.html	ToASCII("嬃𝍌.‍ୄ") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("嬃𝍌．‍ୄ") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("攌꯭.ᢖ-Ⴘ")	PASS
/url/IdnaTestV2.any.html	ToASCII("攌꯭.ᢖ-ⴘ")	PASS
/url/IdnaTestV2.any.html	ToASCII("日本語.JP")	PASS
/url/IdnaTestV2.any.html	ToASCII("日本語.Jp")	PASS
/url/IdnaTestV2.any.html	ToASCII("日本語.jp")	PASS
/url/IdnaTestV2.any.html	ToASCII("日本語。JP")	PASS
/url/IdnaTestV2.any.html	ToASCII("日本語。Jp")	PASS
/url/IdnaTestV2.any.html	ToASCII("日本語。jp")	PASS
/url/IdnaTestV2.any.html	ToASCII("日本語。ＪＰ")	PASS
/url/IdnaTestV2.any.html	ToASCII("日本語。Ｊｐ")	PASS
/url/IdnaTestV2.any.html	ToASCII("日本語。ｊｐ")	PASS
/url/IdnaTestV2.any.html	ToASCII("梉.") A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("梉。‌") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("淽.ᠾ")	PASS
/url/IdnaTestV2.any.html	ToASCII("淽。ᠾ")	PASS
/url/IdnaTestV2.any.html	ToASCII("爕򳙑.4気") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("爕򳙑．𝟰気") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("璼𝨭.") A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("璼𝨭。‌󠇟") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("璼𝨭｡‌󠇟") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("箃Ⴡ-󠁝。≠-🤖") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("箃Ⴡ-󠁝。≠-🤖") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("箃Ⴡ-󠁝｡≠-🤖") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("箃Ⴡ-󠁝｡≠-🤖") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("箃ⴡ-󠁝。≠-🤖") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("箃ⴡ-󠁝。≠-🤖") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("箃ⴡ-󠁝｡≠-🤖") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("箃ⴡ-󠁝｡≠-🤖") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("繱𑖿.I.") A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("繱𑖿.i.") A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("繱𑖿‍.I.") A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("繱𑖿‍.i.") A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("繱𑖿‍.８︒") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("羚.≯")	PASS
/url/IdnaTestV2.any.html	ToASCII("羚.≯")	PASS
/url/IdnaTestV2.any.html	ToASCII("羚。≯")	PASS
/url/IdnaTestV2.any.html	ToASCII("羚。≯")	PASS
/url/IdnaTestV2.any.html	ToASCII("羚｡≯")	PASS
/url/IdnaTestV2.any.html	ToASCII("羚｡≯")	PASS
/url/IdnaTestV2.any.html	ToASCII("舌.ꡈ5≯SS")	PASS
/url/IdnaTestV2.any.html	ToASCII("舌.ꡈ5≯Ss")	PASS
/url/IdnaTestV2.any.html	ToASCII("舌.ꡈ5≯ss")	PASS
/url/IdnaTestV2.any.html	ToASCII("舌.ꡈ5≯ß")	PASS
/url/IdnaTestV2.any.html	ToASCII("舌.ꡈ5≯SS")	PASS
/url/IdnaTestV2.any.html	ToASCII("舌.ꡈ5≯Ss")	PASS
/url/IdnaTestV2.any.html	ToASCII("舌.ꡈ5≯ss")	PASS
/url/IdnaTestV2.any.html	ToASCII("舌.ꡈ5≯ß")	PASS
/url/IdnaTestV2.any.html	ToASCII("舛.ٽ𞤒ڻ")	PASS
/url/IdnaTestV2.any.html	ToASCII("舛.ٽ𞤴ڻ")	PASS
/url/IdnaTestV2.any.html	ToASCII("蔏。𑰺") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("蔏｡𑰺") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("蔰。󠁹ࣝ-𑈵") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("锣。੍󠘻󠚆") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("陋㛼当𤎫竮䗗")	PASS
/url/IdnaTestV2.any.html	ToASCII("電𡍪弳䎫窮䵗")	PASS
/url/IdnaTestV2.any.html	ToASCII("鱊.") A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("鱊。‌") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("齙--4.SS")	PASS
/url/IdnaTestV2.any.html	ToASCII("齙--4.Ss")	PASS
/url/IdnaTestV2.any.html	ToASCII("齙--4.ss")	PASS
/url/IdnaTestV2.any.html	ToASCII("齙--4.ß")	PASS
/url/IdnaTestV2.any.html	ToASCII("齙--𝟰.SS")	PASS
/url/IdnaTestV2.any.html	ToASCII("齙--𝟰.Ss")	PASS
/url/IdnaTestV2.any.html	ToASCII("齙--𝟰.ss")	PASS
/url/IdnaTestV2.any.html	ToASCII("齙--𝟰.ß")	PASS
/url/IdnaTestV2.any.html	ToASCII("ꖨ.16.3툒۳")	PASS
/url/IdnaTestV2.any.html	ToASCII("ꖨ.16.3툒۳")	PASS
/url/IdnaTestV2.any.html	ToASCII("ꗷ𑆀.ݝ𐩒")	PASS
/url/IdnaTestV2.any.html	ToASCII("꙽‌霣5,。‌𑁂ᬁ") C1; V6; U1 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("꙽‌霣🄆｡‌𑁂ᬁ") C1; V6; U1 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("꙽‌霣🄆｡‌𑁂ᬁ") C1; V6; U1 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("꠆。𻚏ྰ14.") V6; V7; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("꠆。𻚏ྰ⒕") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ꡆ。Ↄྵ놮-") V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ꡆ。Ↄྵ놮-") V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ꡆ。ↄྵ놮-") V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ꡆ。ↄྵ놮-") V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ꡔ。္ᢇ") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("ꡕ≠ၞ󮿱。𐵧󠄫ᅠ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ꡕ≠ၞ󮿱｡𐵧󠄫ﾠ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ꡕ≠ၞ󮿱。𐵧󠄫ᅠ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ꡕ≠ၞ󮿱｡𐵧󠄫ﾠ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ꡠ.۲")	PASS
/url/IdnaTestV2.any.html	ToASCII("ꡠ．۲")	PASS
/url/IdnaTestV2.any.html	ToASCII("ꡣ.ߏ")	PASS
/url/IdnaTestV2.any.html	ToASCII("ꡦᡑ‍1.。𐋣-") C2; V3 (ignored); A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ꡦᡑ‍⒈。𐋣-") C2; V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("꡽≯.򻲀򒳄") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("꡽≯．򻲀򒳄") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("꡽≯.򻲀򒳄") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("꡽≯．򻲀򒳄") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("꣪。𖄿𑆾󠇗") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("꣪｡𖄿𑆾󠇗") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("꤬。‍") C2; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("꥓.̽𑂽馋") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ꦷ󝵙멹。20.󠨇") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ꦷ󝵙멹。⒛󠨇") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ꦷ󝵙멹。20.󠨇") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ꦷ󝵙멹。⒛󠨇") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ꦹ‍큷𻶡｡₂") C2; V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ꦹ‍큷𻶡｡₂") C2; V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("꧐Ӏ᮪ࣶ.눵")	PASS
/url/IdnaTestV2.any.html	ToASCII("꧐Ӏ᮪ࣶ.눵")	PASS
/url/IdnaTestV2.any.html	ToASCII("꧐Ӏ᮪ࣶ．눵")	PASS
/url/IdnaTestV2.any.html	ToASCII("꧐Ӏ᮪ࣶ．눵")	PASS
/url/IdnaTestV2.any.html	ToASCII("꧐ӏ᮪ࣶ.눵")	PASS
/url/IdnaTestV2.any.html	ToASCII("꧐ӏ᮪ࣶ.눵")	PASS
/url/IdnaTestV2.any.html	ToASCII("꧐ӏ᮪ࣶ．눵")	PASS
/url/IdnaTestV2.any.html	ToASCII("꧐ӏ᮪ࣶ．눵")	PASS
/url/IdnaTestV2.any.html	ToASCII("ꨬ𑲫≮.⤂") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("ꨬ𑲫≮．⤂") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("ꨬ𑲫≮.⤂") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("ꨬ𑲫≮．⤂") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("꫶ᢏฺ2.𐋢݅ྟ。") V6; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("꫶ᢏฺ２.𐋢݅ྟ︒") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("꫶。嬶SS葽") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("꫶。嬶Ss葽") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("꫶。嬶ss葽") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("꫶。嬶ß葽") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("ꭠ")	PASS
/url/IdnaTestV2.any.html	ToASCII("ꯨ-.򨏜ֽSS") V6; V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ꯨ-.򨏜ֽSs") V6; V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ꯨ-.򨏜ֽss") V6; V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ꯨ-.򨏜ֽß") V6; V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ꯨ-．򨏜ֽSS") V6; V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ꯨ-．򨏜ֽSs") V6; V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ꯨ-．򨏜ֽss") V6; V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ꯨ-．򨏜ֽß") V6; V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("뉓泓𜵽.্‍") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("룱‍𰍨‌。𝨖。") C1; C2; V6; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("룱‍𰍨‌。𝨖︒") C1; C2; V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("튛.ܖ")	PASS
/url/IdnaTestV2.any.html	ToASCII("헁󘖙ฺ󚍚。ں4") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("헁󘖙ฺ󚍚。ں𝟜") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("훉≮。ิ") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("훉≮｡ิ") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("陋㛼当𤎫竮䗗")	PASS
/url/IdnaTestV2.any.html	ToASCII("︅。。𦀾᳠") A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("︅︒。𦀾᳠") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("︍છ。嵨")	PASS
/url/IdnaTestV2.any.html	ToASCII("︒.򚠡ᩙ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("︒Ⴖͦ．‌") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("︒‌ヶ䒩.ꡪ") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("︒ⴖͦ．‌") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("︒．𑑂︯") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("︒．𑑂︯") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("︒｡Ⴃ≯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("︒｡Ⴃ≯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("︒｡᭄ᡉ") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("︒｡ⴃ≯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("︒｡ⴃ≯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("︒󎰇‍.-ܼ‌") C1; C2; V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("１꫶SS𑲥｡ᷘ") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("１꫶Ss𑲥｡ᷘ") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("１꫶ss𑲥｡ᷘ") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("１꫶ß𑲥｡ᷘ") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("＝̸")	PASS
/url/IdnaTestV2.any.html	ToASCII("￹‌。曳襾𐋰≯") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("￹‌。曳襾𐋰≯") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("￹‌｡曳⾑𐋰≯") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("￹‌｡曳⾑𐋰≯") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("𐋰。󑓱") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("𐋷.") A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("𐋷。‍") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("𐋸󮘋Ⴢ.Ⴁ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("𐋸󮘋Ⴢ.ⴁ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("𐋸󮘋ⴢ.ⴁ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("𐍺.񚇃‌") C1; V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("𐨿.5,—") V6; U1 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("𐨿.🄆—") V6; U1 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("𐨿󠆌鸮𑚶.Σ") V6	PASS
